Timestamp,Topic,Payload,QoS,Retain,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
2025-12-29T20:02:16.242860,shellies/shellyem3-BCFF4DFD1D53/emeter/1/current,0.01,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,1,current,
2025-12-29T20:02:16.243678,shellies/shellyem3-BCFF4DFD1D53/emeter/1/voltage,226.93,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,1,voltage,
2025-12-29T20:02:16.244407,shellies/shellyem3-BCFF4DFD1D53/emeter/1/total,935086.5,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,1,total,
2025-12-29T20:02:16.245023,shellies/shellyem3-BCFF4DFD1D53/emeter/1/total_returned,76.8,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,1,total_returned,
2025-12-29T20:02:16.245657,shellies/shellyem3-BCFF4DFD1D53/emeter/2/power,0.00,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,power,
2025-12-29T20:02:16.246334,shellies/shellyem3-BCFF4DFD1D53/emeter/2/pf,0.04,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,pf,
2025-12-29T20:02:16.246997,shellies/shellyem3-BCFF4DFD1D53/emeter/2/current,0.01,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,current,
2025-12-29T20:02:16.247641,shellies/shellyem3-BCFF4DFD1D53/emeter/2/voltage,226.93,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,voltage,
2025-12-29T20:02:16.248276,shellies/shellyem3-BCFF4DFD1D53/emeter/2/total,116877.9,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,total,
2025-12-29T20:02:16.248824,shellies/shellyem3-BCFF4DFD1D53/emeter/2/total_returned,261.2,0,False,shellies,shellyem3-BCFF4DFD1D53,emeter,2,total_returned,
2025-12-29T20:02:16.312534,IAQ_Measures,"{""device_info"": {""uuid"": ""797d28e8-ae19-4863-81bf-65d648b08acc"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":1127.449},{""n"":""voc"", ""u"":""ppm"", ""v"":1319.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":1.171},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":18.846},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":18.846},{""n"":""temp"", ""u"":""Cel"", ""v"":19.559},{""n"":""hum"", ""u"":""%RH"", ""v"":53.140},{""n"":""prb"", ""u"":""hPa"", ""v"":1019.971},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":17.822},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":18.846},{""n"":""iaqi"", ""u"":""count"", ""v"":46},{""n"":""tci"", ""u"":""count"", ""v"":65},{""n"":""eiaqi"", ""u"":""count"", ""v"":3}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:02:16.390499,gadget/797d28e8-ae19-4863-81bf-65d648b08acc,"{""gadget"":{""uuid"":""797d28e8-ae19-4863-81bf-65d648b08acc"",""timestamp"":1767034936315,""type"":""nanoenvi""},""data"":{""co2"":1127.449,""voc"":5935.5,""co"":1.171,""pm10"":18.846,""temp"":19.559,""hum"":53.14,""prb"":1019.971,""pm1"":17.822,""pm4"":18.846,""iaqi"":46,""tci"":65,""eiaqi"":3,""pm25"":18.846}}",0,False,gadget,797d28e8-ae19-4863-81bf-65d648b08acc,,,,
2025-12-29T20:02:16.391064,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""797d28e8-ae19-4863-81bf-65d648b08acc"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":1127.449},{""n"":""voc"",""u"":""ug/m3"",""v"":5935.5},{""n"":""co"",""u"":""ppm"",""v"":1.171},{""n"":""pm10"",""u"":""ug/m3"",""v"":18.846},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":18.846},{""n"":""temp"",""u"":""Cel"",""v"":19.559},{""n"":""hum"",""u"":""%RH"",""v"":53.14},{""n"":""prb"",""u"":""hPa"",""v"":1019.971},{""n"":""pm1"",""u"":""ug/m3"",""v"":17.822},{""n"":""pm4"",""u"":""ug/m3"",""v"":18.846},{""n"":""iaqi"",""u"":""count"",""v"":46},{""n"":""tci"",""u"":""count"",""v"":65},{""n"":""eiaqi"",""u"":""count"",""v"":3},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:02:16.524642,IAQ_Measures,"{""device_info"": {""uuid"": ""2907f342-6541-4baf-be62-ec9cabd74a95"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":670.232},{""n"":""voc"", ""u"":""ppm"", ""v"":138.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":1.943},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.128},{""n"":""temp"", ""u"":""Cel"", ""v"":20.913},{""n"":""hum"", ""u"":""%RH"", ""v"":40.995},{""n"":""prb"", ""u"":""hPa"", ""v"":1021.112},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":2.235},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.128},{""n"":""iaqi"", ""u"":""count"", ""v"":71},{""n"":""tci"", ""u"":""count"", ""v"":74},{""n"":""eiaqi"", ""u"":""count"", ""v"":4}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:02:16.591077,gadget/2907f342-6541-4baf-be62-ec9cabd74a95,"{""gadget"":{""uuid"":""2907f342-6541-4baf-be62-ec9cabd74a95"",""timestamp"":1767034936528,""type"":""nanoenvi""},""data"":{""co2"":670.232,""voc"":621,""co"":1.943,""pm10"":0,""temp"":20.913,""hum"":40.995,""prb"":1021.112,""pm1"":2.235,""pm4"":0.128,""iaqi"":71,""tci"":74,""eiaqi"":4,""pm25"":0.128}}",0,False,gadget,2907f342-6541-4baf-be62-ec9cabd74a95,,,,
2025-12-29T20:02:16.591389,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""2907f342-6541-4baf-be62-ec9cabd74a95"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":670.232},{""n"":""voc"",""u"":""ug/m3"",""v"":621},{""n"":""co"",""u"":""ppm"",""v"":1.943},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.128},{""n"":""temp"",""u"":""Cel"",""v"":20.913},{""n"":""hum"",""u"":""%RH"",""v"":40.995},{""n"":""prb"",""u"":""hPa"",""v"":1021.112},{""n"":""pm1"",""u"":""ug/m3"",""v"":2.235},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.128},{""n"":""iaqi"",""u"":""count"",""v"":71},{""n"":""tci"",""u"":""count"",""v"":74},{""n"":""eiaqi"",""u"":""count"",""v"":4},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:02:16.694191,shellies/shellyem3-BCFF4DFD1526/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1526,relay,0,,
2025-12-29T20:02:17.302930,$SYS/broker/uptime,3825236 seconds,0,False,$SYS,broker,uptime,,,
2025-12-29T20:02:17.304244,$SYS/broker/load/messages/received/1min,1836.22,0,False,$SYS,broker,load,messages,received,1min
2025-12-29T20:02:17.305383,$SYS/broker/load/messages/sent/1min,6346.69,0,False,$SYS,broker,load,messages,sent,1min
2025-12-29T20:02:17.306537,$SYS/broker/load/publish/received/1min,1375.87,0,False,$SYS,broker,load,publish,received,1min
2025-12-29T20:02:17.307868,$SYS/broker/load/publish/sent/1min,5882.15,0,False,$SYS,broker,load,publish,sent,1min
2025-12-29T20:02:17.308772,$SYS/broker/load/bytes/received/1min,240555.04,0,False,$SYS,broker,load,bytes,received,1min
2025-12-29T20:02:17.309534,$SYS/broker/load/bytes/sent/1min,988052.11,0,False,$SYS,broker,load,bytes,sent,1min
2025-12-29T20:02:17.310321,$SYS/broker/load/sockets/1min,26.61,0,False,$SYS,broker,load,sockets,1min,
2025-12-29T20:02:17.312297,$SYS/broker/load/connections/1min,25.93,0,False,$SYS,broker,load,connections,1min,
2025-12-29T20:02:17.313085,$SYS/broker/load/messages/received/5min,1717.30,0,False,$SYS,broker,load,messages,received,5min
2025-12-29T20:02:17.313721,$SYS/broker/load/messages/sent/5min,5235.72,0,False,$SYS,broker,load,messages,sent,5min
2025-12-29T20:02:17.314409,$SYS/broker/load/publish/received/5min,1252.25,0,False,$SYS,broker,load,publish,received,5min
2025-12-29T20:02:17.315028,$SYS/broker/load/publish/sent/5min,4763.22,0,False,$SYS,broker,load,publish,sent,5min
2025-12-29T20:02:17.315623,$SYS/broker/load/bytes/received/5min,230099.02,0,False,$SYS,broker,load,bytes,received,5min
2025-12-29T20:02:17.316212,$SYS/broker/load/bytes/sent/5min,829959.97,0,False,$SYS,broker,load,bytes,sent,5min
2025-12-29T20:02:17.316775,$SYS/broker/load/sockets/5min,24.52,0,False,$SYS,broker,load,sockets,5min,
2025-12-29T20:02:17.317291,$SYS/broker/load/connections/5min,24.01,0,False,$SYS,broker,load,connections,5min,
2025-12-29T20:02:17.317797,$SYS/broker/load/messages/received/15min,1778.76,0,False,$SYS,broker,load,messages,received,15min
2025-12-29T20:02:17.318349,$SYS/broker/load/messages/sent/15min,4726.78,0,False,$SYS,broker,load,messages,sent,15min
2025-12-29T20:02:17.318802,$SYS/broker/load/publish/received/15min,1260.98,0,False,$SYS,broker,load,publish,received,15min
2025-12-29T20:02:17.319327,$SYS/broker/load/publish/sent/15min,4201.33,0,False,$SYS,broker,load,publish,sent,15min
2025-12-29T20:02:17.319798,$SYS/broker/load/bytes/received/15min,232339.85,0,False,$SYS,broker,load,bytes,received,15min
2025-12-29T20:02:17.320305,$SYS/broker/load/bytes/sent/15min,727693.62,0,False,$SYS,broker,load,bytes,sent,15min
2025-12-29T20:02:17.320806,$SYS/broker/load/sockets/15min,23.92,0,False,$SYS,broker,load,sockets,15min,
2025-12-29T20:02:17.321296,$SYS/broker/load/connections/15min,23.43,0,False,$SYS,broker,load,connections,15min,
2025-12-29T20:02:17.321826,$SYS/broker/store/messages/bytes,18957,0,False,$SYS,broker,store,messages,bytes,
2025-12-29T20:02:17.322281,$SYS/broker/heap/current,1735208,0,False,$SYS,broker,heap,current,,
2025-12-29T20:02:17.322614,$SYS/broker/messages/received,102622557,0,False,$SYS,broker,messages,received,,
2025-12-29T20:02:17.322865,$SYS/broker/messages/sent,208351332,0,False,$SYS,broker,messages,sent,,
2025-12-29T20:02:17.323230,$SYS/broker/publish/messages/received,70912139,0,False,$SYS,broker,publish,messages,received,
2025-12-29T20:02:17.323546,$SYS/broker/publish/messages/sent,176053634,0,False,$SYS,broker,publish,messages,sent,
2025-12-29T20:02:17.323875,$SYS/broker/bytes/received,14225109157,0,False,$SYS,broker,bytes,received,,
2025-12-29T20:02:17.324142,$SYS/broker/bytes/sent,34915897149,0,False,$SYS,broker,bytes,sent,,
2025-12-29T20:02:17.324391,$SYS/broker/publish/bytes/received,10964548202,0,False,$SYS,broker,publish,bytes,received,
2025-12-29T20:02:17.324774,$SYS/broker/publish/bytes/sent,27661274062,0,False,$SYS,broker,publish,bytes,sent,
2025-12-29T20:02:17.325093,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/power,2033.56,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,power,
2025-12-29T20:02:17.325348,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,pf,
2025-12-29T20:02:17.325565,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/current,7.98,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,current,
2025-12-29T20:02:17.325859,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/voltage,225.60,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,voltage,
2025-12-29T20:02:17.326097,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total,5449692.4,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total,
2025-12-29T20:02:17.326374,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total_returned,3590.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total_returned,
2025-12-29T20:02:17.326603,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/power,1393.63,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,power,
2025-12-29T20:02:17.326846,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,pf,
2025-12-29T20:02:17.327125,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/current,6.18,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,current,
2025-12-29T20:02:17.327330,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/voltage,225.81,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,voltage,
2025-12-29T20:02:17.327548,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total,2409435.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total,
2025-12-29T20:02:17.327797,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total_returned,0.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total_returned,
2025-12-29T20:02:17.328052,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/power,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,power,
2025-12-29T20:02:17.328269,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/pf,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,pf,
2025-12-29T20:02:17.328470,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/current,0.01,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,current,
2025-12-29T20:02:17.328681,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/voltage,0.14,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,voltage,
2025-12-29T20:02:17.328948,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total,
2025-12-29T20:02:17.329163,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total_returned,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total_returned,
2025-12-29T20:02:17.329395,shellies/shellyem3-BCFF4DFD0C30/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD0C30,relay,0,,
2025-12-29T20:02:17.515766,shellies/shellyem3-E89F6D8494B9/relay/0,off,0,False,shellies,shellyem3-E89F6D8494B9,relay,0,,
2025-12-29T20:02:17.899830,IAQ_Measures,"{""device_info"": {""uuid"": ""ad49bea4-1cb0-4e3b-b00b-5001073e0395"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":442.949},{""n"":""voc"", ""u"":""ppm"", ""v"":153.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.000},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.084},{""n"":""temp"", ""u"":""Cel"", ""v"":19.890},{""n"":""hum"", ""u"":""%RH"", ""v"":36.492},{""n"":""prb"", ""u"":""hPa"", ""v"":942.808},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":1.455},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.084},{""n"":""iaqi"", ""u"":""count"", ""v"":70},{""n"":""tci"", ""u"":""count"", ""v"":68},{""n"":""eiaqi"", ""u"":""count"", ""v"":4}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:02:17.965094,gadget/ad49bea4-1cb0-4e3b-b00b-5001073e0395,"{""gadget"":{""uuid"":""ad49bea4-1cb0-4e3b-b00b-5001073e0395"",""timestamp"":1767034937905,""type"":""nanoenvi""},""data"":{""co2"":442.949,""voc"":688.5,""co"":0,""pm10"":0,""temp"":19.89,""hum"":36.492,""prb"":942.808,""pm1"":1.455,""pm4"":0.084,""iaqi"":70,""tci"":68,""eiaqi"":4,""pm25"":0.084}}",0,False,gadget,ad49bea4-1cb0-4e3b-b00b-5001073e0395,,,,
2025-12-29T20:02:17.965978,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""ad49bea4-1cb0-4e3b-b00b-5001073e0395"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":442.949},{""n"":""voc"",""u"":""ug/m3"",""v"":688.5},{""n"":""co"",""u"":""ppm"",""v"":0},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.084},{""n"":""temp"",""u"":""Cel"",""v"":19.89},{""n"":""hum"",""u"":""%RH"",""v"":36.492},{""n"":""prb"",""u"":""hPa"",""v"":942.808},{""n"":""pm1"",""u"":""ug/m3"",""v"":1.455},{""n"":""pm4"",""u"":""ug/m3"",""v"":0.084},{""n"":""iaqi"",""u"":""count"",""v"":70},{""n"":""tci"",""u"":""count"",""v"":68},{""n"":""eiaqi"",""u"":""count"",""v"":4},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:02:18.202943,IAQ_Measures,"{""device_info"": {""uuid"": ""a5ab6ad7-319d-4efa-82b1-9570ba8f33c5"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":855.000},{""n"":""voc"", ""u"":""ppm"", ""v"":484.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":0.556},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.184},{""n"":""temp"", ""u"":""Cel"", ""v"":17.031},{""n"":""hum"", ""u"":""%RH"", ""v"":49.647},{""n"":""prb"", ""u"":""hPa"", ""v"":992.362},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":3.194},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""iaqi"", ""u"":""count"", ""v"":70},{""n"":""tci"", ""u"":""count"", ""v"":50},{""n"":""eiaqi"", ""u"":""count"", ""v"":4}]}",0,False,IAQ_Measures,,,,,
2025-12-29T20:02:18.275282,shellies/shellyem3-BCFF4DFD1706/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1706,relay,0,,
2025-12-29T20:02:18.276063,gadget/a5ab6ad7-319d-4efa-82b1-9570ba8f33c5,"{""gadget"":{""uuid"":""a5ab6ad7-319d-4efa-82b1-9570ba8f33c5"",""timestamp"":1767034938207,""type"":""nanoenvi""},""data"":{""co2"":855,""voc"":2178,""co"":0.556,""pm10"":0,""temp"":17.031,""hum"":49.647,""prb"":992.362,""pm1"":3.194,""pm4"":0,""iaqi"":70,""tci"":50,""eiaqi"":4,""pm25"":0.184}}",0,False,gadget,a5ab6ad7-319d-4efa-82b1-9570ba8f33c5,,,,
2025-12-29T20:02:18.276418,IAQ_Measures/tactica,"{""device_info"":{""uuid"":""a5ab6ad7-319d-4efa-82b1-9570ba8f33c5"",""fw_ver"":""V1.5.0""},""measures"":[{""n"":""co2"",""u"":""ppm"",""v"":855},{""n"":""voc"",""u"":""ug/m3"",""v"":2178},{""n"":""co"",""u"":""ppm"",""v"":0.556},{""n"":""pm10"",""u"":""ug/m3"",""v"":0},{""n"":""pm2.5"",""u"":""ug/m3"",""v"":0.184},{""n"":""temp"",""u"":""Cel"",""v"":17.031},{""n"":""hum"",""u"":""%RH"",""v"":49.647},{""n"":""prb"",""u"":""hPa"",""v"":992.362},{""n"":""pm1"",""u"":""ug/m3"",""v"":3.194},{""n"":""pm4"",""u"":""ug/m3"",""v"":0},{""n"":""iaqi"",""u"":""count"",""v"":70},{""n"":""tci"",""u"":""count"",""v"":50},{""n"":""eiaqi"",""u"":""count"",""v"":4},{""n"":""covid19_risk"",""u"":""count"",""v"":0}]}",0,False,IAQ_Measures,tactica,,,,
2025-12-29T20:02:18.313680,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/power,2327.55,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,power,
2025-12-29T20:02:18.314417,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,pf,
2025-12-29T20:02:18.314865,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/current,10.33,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,current,
2025-12-29T20:02:18.315229,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/voltage,225.32,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,voltage,
2025-12-29T20:02:18.315664,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total,5449692.4,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total,
2025-12-29T20:02:18.316049,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total_returned,3590.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total_returned,
2025-12-29T20:02:18.316409,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/power,1392.02,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,power,
2025-12-29T20:02:18.316822,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,pf,
2025-12-29T20:02:18.317152,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/current,6.17,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,current,
2025-12-29T20:02:18.317459,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/voltage,225.54,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,voltage,
2025-12-29T20:02:18.317800,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total,2409435.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total,
2025-12-29T20:02:18.318113,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total_returned,0.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total_returned,
2025-12-29T20:02:18.318382,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/power,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,power,
2025-12-29T20:02:18.318701,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/pf,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,pf,
2025-12-29T20:02:18.318968,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/current,0.01,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,current,
2025-12-29T20:02:18.319203,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/voltage,0.14,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,voltage,
2025-12-29T20:02:18.319381,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total,
2025-12-29T20:02:18.338117,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total_returned,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total_returned,
2025-12-29T20:02:18.338511,shellies/shellyem3-BCFF4DFD1181/relay/0,off,0,False,shellies,shellyem3-BCFF4DFD1181,relay,0,,
2025-12-29T20:02:20.307779,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/power,2344.98,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,power,
2025-12-29T20:02:20.334115,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,pf,
2025-12-29T20:02:20.335515,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/current,10.38,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,current,
2025-12-29T20:02:20.336970,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/voltage,225.83,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,voltage,
2025-12-29T20:02:20.337817,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total,5449692.4,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total,
2025-12-29T20:02:20.338707,shellies/shellyem3-BCFF4DFD0DEC/emeter/0/total_returned,3590.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,0,total_returned,
2025-12-29T20:02:20.339570,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/power,4.66,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,power,
2025-12-29T20:02:20.340367,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/pf,1.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,pf,
2025-12-29T20:02:20.341202,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/current,0.13,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,current,
2025-12-29T20:02:20.342206,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/voltage,226.05,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,voltage,
2025-12-29T20:02:20.343076,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total,2409435.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total,
2025-12-29T20:02:20.343915,shellies/shellyem3-BCFF4DFD0DEC/emeter/1/total_returned,0.1,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,1,total_returned,
2025-12-29T20:02:20.344731,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/power,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,power,
2025-12-29T20:02:20.345560,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/pf,0.00,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,pf,
2025-12-29T20:02:20.346443,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/current,0.01,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,current,
2025-12-29T20:02:20.347240,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/voltage,0.14,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,voltage,
2025-12-29T20:02:20.347946,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total,
2025-12-29T20:02:20.348688,shellies/shellyem3-BCFF4DFD0DEC/emeter/2/total_returned,0.0,0,False,shellies,shellyem3-BCFF4DFD0DEC,emeter,2,total_returned,
2025-12-29T20:02:20.483823,IAQ_Measures,"{""device_info"": {""uuid"": ""9cf2abcf-e020-4cc8-a7c1-06942cf4fe30"",""fw_ver"": ""V1.5.0"" },""measures"": [{""n"":""co2"", ""u"":""ppm"", ""v"":995.232},{""n"":""voc"", ""u"":""ppm"", ""v"":21552.000e-3},{""n"":""co"", ""u"":""ppm"", ""v"":1.045},{""n"":""pm10"", ""u"":""ug/m3"", ""v"":0.000},{""n"":""pm2.5"", ""u"":""ug/m3"", ""v"":0.238},{""n"":""temp"", ""u"":""Cel"", ""v"":19.615},{""n"":""hum"", ""u"":""%RH"", ""v"":53.588},{""n"":""prb"", ""u"":""hPa"", ""v"":1020.232},{""n"":""pm1"", ""u"":""ug/m3"", ""v"":4.142},{""n"":""pm4"", ""u"":""ug/m3"", ""v"":0.238},{""n"":""iaqi"", ""u"":""count"", ""v"":23},{""n"":""tci"", ""u"":""count"", ""v"":66},{""n"":""eiaqi"", ""u"":""count"", ""v"":-1}]}",0,False,IAQ_Measures,,,,,
